Entry,RecordType,Data,TimeToLive
fs.microsoft.com,5,prod.fs.microsoft.com.akadns.net,4
fs.microsoft.com,5,fs-wildcard.microsoft.com.edgekey.net,4
fs.microsoft.com,5,fs-wildcard.microsoft.com.edgekey.net.globalredir.akadns.net,4
fs.microsoft.com,5,e16604.dscf.akamaiedge.net,4
fs.microsoft.com,1,118.214.252.115,4
g.live.com,5,g.msn.com,45
g.live.com,5,g-msn-afd.trafficmanager.net,45
g.live.com,5,adsuetprod-ckdecufth8fcedex.b01.azurefd.net,45
g.live.com,5,mr-b01.tm-azurefd.net,45
g.live.com,5,shed.dual-low.part-0045.t-0009.t-msedge.net,45
g.live.com,5,part-0045.t-0009.t-msedge.net,45
g.live.com,1,13.107.213.73,45
g.live.com,1,13.107.246.73,45
gateway.discord.gg,1,162.159.136.234,196
gateway.discord.gg,1,162.159.130.234,196
gateway.discord.gg,1,162.159.133.234,196
gateway.discord.gg,1,162.159.135.234,196
gateway.discord.gg,1,162.159.134.234,196
gateway.facebook.com,5,dgw.c10r.facebook.com,13
gateway.facebook.com,1,31.13.87.4,13
gemini.google.com,1,142.250.196.206,30
gemini.google.com,1,142.250.198.78,169
gemini.google.com,1,142.250.204.46,171
geolocation.onetrust.com,1,172.64.155.119,141
geolocation.onetrust.com,1,104.18.32.137,141
github.com,1,20.27.177.113,27
github.githubassets.com,1,185.199.108.154,1260
github.githubassets.com,1,185.199.109.154,1260
github.githubassets.com,1,185.199.111.154,1260
github.githubassets.com,1,185.199.110.154,1260
go.trouter.skype.com,5,trouter-atm-pub-csm.trafficmanager.net,19
go.trouter.skype.com,5,pub-csm-ince-02-t.trouter.skype.com,19
go.trouter.skype.com,5,partition-cname-trouter.pub-csm-ince-02.ic3-edf-trouter.centralindia-prod.cosmic.office.net,19
go.trouter.skype.com,5,cosmic-centralindia-ns-f419c1689681.trafficmanager.net,19
go.trouter.skype.com,5,partition-cname-trouter-ic3-edf-trouter-service-trouter-1.d02-061.ic3-edf-trouter.01-centralindia-prod.cosmic.office.net,19
go.trouter.skype.com,1,4.224.112.242,19
google-ohttp-relay-safebrowsing.fastly-edge.com,1,151.101.1.91,11
google-ohttp-relay-safebrowsing.fastly-edge.com,1,151.101.65.91,11
google-ohttp-relay-safebrowsing.fastly-edge.com,1,151.101.129.91,11
google-ohttp-relay-safebrowsing.fastly-edge.com,1,151.101.193.91,11
google.com,1,142.250.204.46,37
google.com,1,142.250.198.78,73
googleads.g.doubleclick.net,1,142.250.196.194,294
googleads.g.doubleclick.net,1,142.250.198.66,49
googleads.g.doubleclick.net,1,142.250.77.2,46
googleads.g.doubleclick.net,1,142.250.66.66,88
googleads.g.doubleclick.net,1,142.250.204.34,53
graph.microsoft.com,5,ags.privatelink.msidentity.com,9
graph.microsoft.com,5,www.tm.prd.ags.akadns.net,9
graph.microsoft.com,1,20.190.144.169,9
graph.microsoft.com,1,20.190.144.170,9
graph.microsoft.com,1,20.190.144.171,9
graph.microsoft.com,1,20.190.144.172,9
graph.microsoft.com,5,www.tm.prd.ags.trafficmanager.net,14
graph.microsoft.com,1,40.126.38.160,14
graph.microsoft.com,1,20.190.166.162,14
graph.microsoft.com,1,40.126.38.36,14
graph.microsoft.com,1,40.126.38.161,14
graph.microsoft.com,1,40.126.38.102,14
graph.microsoft.com,1,20.190.166.32,14
gum.criteo.com,5,in-ftd-269.sg1.vip.prod.criteo.com,3402
gum.criteo.com,1,182.161.73.131,3402
hashes.com,1,104.143.2.195,4822
hcaptcha.com,1,104.19.229.21,43
hcaptcha.com,1,104.19.230.21,43
heybar.an9.104.com.tw,1,3.169.137.129,6
heybar.an9.104.com.tw,1,3.169.137.113,6
heybar.an9.104.com.tw,1,3.169.137.93,6
heybar.an9.104.com.tw,1,3.169.137.82,6
hubspotonwebflow.com,1,216.150.16.1,1304
hubspotonwebflow.com,1,216.150.1.129,1304
i.ytimg.com,1,142.250.77.22,9
i.ytimg.com,1,142.250.196.214,9
i.ytimg.com,1,142.250.66.86,234
i.ytimg.com,1,142.250.198.86,9
i.ytimg.com,1,142.250.204.54,9
ib.adnxs.com,5,xandr-g-geo.trafficmanager.net,45
ib.adnxs.com,5,ib.sin1.geoadnxs.com,45
ib.adnxs.com,1,103.43.91.17,45
ib.adnxs.com,1,103.43.90.117,45
ib.adnxs.com,1,103.43.91.249,45
ib.adnxs.com,1,103.43.89.4,45
ib.adnxs.com,1,103.43.91.8,45
ib.adnxs.com,1,103.43.90.179,45
ib.adnxs.com,1,103.43.90.19,45
ib.adnxs.com,1,103.43.91.58,45
ib.adnxs.com,1,103.43.90.21,45
ib.adnxs.com,1,103.43.91.210,45
ib.adnxs.com,1,103.43.91.51,45
ib.adnxs.com,1,103.43.90.54,45
images-ext-1.discordapp.net,1,162.159.130.232,110
images-ext-1.discordapp.net,1,162.159.133.232,110
images-ext-1.discordapp.net,1,162.159.128.232,110
images-ext-1.discordapp.net,1,162.159.129.232,110
images-ext-1.discordapp.net,1,162.159.134.232,110
img.pchome.com.tw,5,ts.ecimg.tw,147
img.pchome.com.tw,1,34.54.44.133,147
img.youtube.com,5,ytimg.l.google.com,71
img.youtube.com,1,142.250.204.46,71
img.youtube.com,1,142.250.198.78,71
img.youtube.com,1,142.250.196.206,71
img.youtube.com,1,142.250.77.14,224
img.youtube.com,1,142.250.66.78,224
insight.adsrvr.org,1,15.197.193.217,4986
insight.adsrvr.org,1,3.33.220.150,4986
insight.adsrvr.org,1,52.223.40.198,4986
insight.adsrvr.org,1,35.71.131.137,4986
jnn-pa.googleapis.com,1,142.250.196.202,130
jnn-pa.googleapis.com,1,142.250.198.74,130
jnn-pa.googleapis.com,1,142.250.204.42,130
jnn-pa.googleapis.com,1,142.250.77.10,130
jnn-pa.googleapis.com,1,142.250.66.74,130
job-notify.104.com.tw,5,job-notify.104.com.tw.cdn.cloudflare.net,58
job-notify.104.com.tw,1,104.18.8.226,58
job-notify.104.com.tw,1,104.18.9.226,58
jpw-region.present.officeapps.live.com,5,jpw-region.pptlive.live.com.akadns.net,7
jpw-region.present.officeapps.live.com,1,52.109.132.39,7
js-eu1.hs-analytics.net,5,js-fra04-origin.spectrum.hs-analytics.net,133
js-eu1.hs-analytics.net,5,18ea70d2d9a945cfb97d818ba71817dc.pacloudflare.com,133
js-eu1.hs-analytics.net,1,172.65.238.60,133
js-eu1.hs-banner.com,5,js-fra04-origin.spectrum.hs-banner.com,27
js-eu1.hs-banner.com,5,7c7b02d4bc3d48dd81a7c7738d4de1ab.pacloudflare.com,27
js-eu1.hs-banner.com,1,172.65.202.201,27
js-eu1.hscollectedforms.net,5,app-fra04-origin.spectrum.hscollectedforms.net,134
js-eu1.hscollectedforms.net,5,15e49451d4884c2582b2c780d1077dd0.pacloudflare.com,134
js-eu1.hscollectedforms.net,1,172.65.192.122,134
js.adsrvr.org,5,dg2iu7dxxehbo.cloudfront.net,28
js.adsrvr.org,1,3.169.129.92,28
js.live.net,5,odwebp.trafficmanager.net,76
js.live.net,5,odsp-odweb-webfe-lb.eurwesteur107255.odsp-odweb-webfe.westeurope-prod.cosmic.office.net,76
js.live.net,5,cosmic-westeurope-ns-ceb6f0ee85ee.trafficmanager.net,76
js.live.net,1,20.101.246.164,76
js.monitor.azure.com,5,aijscdn2-bwfdfxezdubebtb0.z01.azurefd.net,34
js.monitor.azure.com,5,mr-z01.tm-azurefd.net,34
js.monitor.azure.com,5,shed.dual-low.part-0045.t-0009.t-msedge.net,34
js.monitor.azure.com,5,part-0045.t-0009.t-msedge.net,34
js.monitor.azure.com,1,13.107.246.73,34
js.monitor.azure.com,1,13.107.213.73,34
js.stripe.com,5,dexeqbeb7giwr.cloudfront.net,3
js.stripe.com,1,3.169.55.113,3
js.stripe.com,1,3.169.55.108,3
js.stripe.com,1,3.169.55.71,3
js.stripe.com,1,3.169.55.51,3
js.stripe.com,5,stripecdn.map.fastly.net,11
js.stripe.com,1,151.101.0.176,11
js.stripe.com,1,151.101.64.176,11
js.stripe.com,1,151.101.128.176,11
js.stripe.com,1,151.101.192.176,11
js.tappaysdk.com,5,d256ba1szfw8sc.cloudfront.net,31
js.tappaysdk.com,1,3.169.137.83,31
js.tappaysdk.com,1,3.169.137.117,31
js.tappaysdk.com,1,3.169.137.70,31
js.tappaysdk.com,1,3.169.137.102,31
learn.microsoft.com,5,learn-public.trafficmanager.net,15
learn.microsoft.com,5,learn.microsoft.com.edgekey.net,15
learn.microsoft.com,5,e13636.dscb.akamaiedge.net,15
learn.microsoft.com,1,23.39.61.228,14
learn.microsoft.com,1,104.116.17.216,15
lgincdnmsftuswe2.azureedge.net,5,lgincdnmsftuswe2.afd.azureedge.net,8
lgincdnmsftuswe2.azureedge.net,5,firstparty-azurefd-prod.trafficmanager.net,8
lgincdnmsftuswe2.azureedge.net,5,shed.dual-low.s-part-0045.t-0009.t-msedge.net,8
lgincdnmsftuswe2.azureedge.net,5,s-part-0045.t-0009.t-msedge.net,8
lgincdnmsftuswe2.azureedge.net,1,13.107.246.73,8
lh3.google.com,5,lh2.l.google.com,257
lh3.google.com,1,142.250.77.14,4
lh3.google.com,1,142.250.198.78,222
lh3.google.com,1,142.250.196.206,201
lh3.google.com,1,142.250.204.46,257
lh3.googleusercontent.com,5,googlehosted.l.googleusercontent.com,4
lh3.googleusercontent.com,1,142.250.196.193,178
lh3.googleusercontent.com,1,142.250.198.65,4
lh3.googleusercontent.com,1,142.250.204.33,260
libs.pcloud.tw,1,35.190.46.118,179
libsms.lib.nthu.edu.tw,1,140.114.72.19,75287
login.104.com.tw,1,122.147.53.142,11
login.live.com,5,login.msa.msidentity.com,228
login.live.com,5,www.tm.lg.prod.aadmsa.akadns.net,220
login.live.com,5,www.a.lg.prod.aadmsa.akadns.net,220
login.live.com,5,default.a.lg.prod.aadmsa.akadns.net,109
login.live.com,5,prdv4a.aadg.msidentity.com,228
login.live.com,5,www.tm.v4.a.prd.aadg.akadns.net,228
login.live.com,5,www.b.v4.a.prd.aadg.akadns.net,43
login.live.com,1,40.126.13.8,20
login.live.com,1,40.126.13.9,109
login.live.com,1,20.190.141.38,109
login.live.com,1,20.190.141.32,109
login.live.com,1,20.190.141.37,109
login.live.com,1,20.190.141.35,109
login.live.com,1,20.190.141.34,109
login.live.com,1,20.190.141.33,109
login.live.com,1,20.190.166.68,228
login.live.com,1,20.190.166.131,228
login.live.com,1,40.126.38.19,220
login.live.com,1,40.126.38.22,220
login.live.com,1,20.190.166.133,228
login.live.com,1,40.126.38.21,228
login.live.com,1,40.126.38.20,228
login.live.com,1,20.190.166.66,228
login.live.com,5,www.tm.lg.prod.aadmsa.trafficmanager.net,228
login.live.com,1,20.190.166.132,228
login.live.com,1,20.190.166.67,228
login.live.com,1,20.190.141.39,109
login.live.com,1,20.190.141.36,20
login.live.com,5,www.tm.v4.a.prd.aadg.trafficmanager.net,220
login.microsoft.com,5,a.privatelink.msidentity.com,34
login.microsoft.com,5,prda.aadg.msidentity.com,34
login.microsoft.com,5,www.tm.a.prd.aadg.akadns.net,34
login.microsoft.com,1,20.190.141.33,34
login.microsoft.com,1,20.190.141.38,34
login.microsoft.com,1,20.190.141.37,34
login.microsoft.com,1,20.190.141.32,34
login.microsoft.com,1,20.190.141.36,34
login.microsoft.com,1,20.190.141.34,34
login.microsoft.com,1,40.126.13.9,34
login.microsoft.com,1,20.190.141.35,34
login.microsoftonline.com,5,login.mso.msidentity.com,91
login.microsoftonline.com,5,ak.privatelink.msidentity.com,91
login.microsoftonline.com,5,www.tm.a.prd.aadg.akadns.net,91
login.microsoftonline.com,1,20.190.141.33,91
login.microsoftonline.com,1,20.190.141.37,91
login.microsoftonline.com,1,20.190.141.34,91
login.microsoftonline.com,1,20.190.141.32,53
login.microsoftonline.com,1,20.190.141.39,91
login.microsoftonline.com,1,20.190.141.35,91
login.microsoftonline.com,1,40.126.13.9,91
login.microsoftonline.com,1,40.126.13.8,91
login.microsoftonline.com,1,20.190.141.38,53
login.microsoftonline.com,5,www.tm.a.prd.aadg.trafficmanager.net,53
login.microsoftonline.com,1,20.190.141.36,91
login.microsoftonline.com,5,www.current.a.prd.aadg.akadns.net,91
logincdn.msauth.net,5,lgincdnmsftuswe2.azureedge.net,38
logincdn.msauth.net,5,lgincdnmsftuswe2.afd.azureedge.net,38
logincdn.msauth.net,5,firstparty-azurefd-prod.trafficmanager.net,38
logincdn.msauth.net,5,shed.dual-low.s-part-0045.t-0009.t-msedge.net,38
logincdn.msauth.net,5,s-part-0045.t-0009.t-msedge.net,38
logincdn.msauth.net,1,13.107.246.73,38
logincdn.msftauth.net,5,www.tm.lgincdntcs.msftauth.trafficmanager.net,15
logincdn.msftauth.net,5,logincdn.msftauth.edgekey.net,15
logincdn.msftauth.net,5,e329293.dscd.akamaiedge.net,15
logincdn.msftauth.net,1,23.46.63.200,15
logincdn.msftauth.net,1,23.46.63.171,15
m.stripe.com,1,54.69.123.4,43
m.stripe.com,1,44.232.211.142,7
m.stripe.com,1,35.83.210.96,43
m.stripe.com,1,54.218.152.22,7
m.stripe.com,1,54.186.171.98,43
m.stripe.com,1,54.213.95.137,7
m.stripe.com,1,44.237.134.7,43
m.stripe.com,1,44.235.222.178,43
m.stripe.com,1,52.27.20.143,43
m.stripe.com,1,52.33.195.98,43
m.stripe.com,1,52.10.227.17,43
m.stripe.network,5,prod-m-tree.stripe.network,6
m.stripe.network,5,d1tcqh4bio8cty.cloudfront.net,6
m.stripe.network,1,3.169.36.120,6
m.stripe.network,1,3.169.36.104,6
m.stripe.network,1,3.169.36.100,6
m.stripe.network,1,3.169.36.17,6
m365.cloud.microsoft,5,home-portal.office.com,25
m365.cloud.microsoft,5,home-office365-com.b-0004.b-msedge.net,25
m365.cloud.microsoft,5,b-0004.b-dc-msedge.net,25
m365.cloud.microsoft,1,13.107.9.156,25
mail-ads.google.com,5,googlemail.l.google.com,90
mail-ads.google.com,1,142.250.198.69,90
mail-attachment.googleusercontent.com,5,googlehosted.l.googleusercontent.com,39
mail-attachment.googleusercontent.com,1,142.250.196.193,39
mail.google.com,1,142.250.198.69,238
mail.google.com,1,142.250.77.5,110
mail.google.com,1,142.250.196.197,112
main.vscode-cdn.net,5,vscode-cdn.z01.azurefd.net,3
main.vscode-cdn.net,5,mr-z01.tm-azurefd.net,3
main.vscode-cdn.net,5,shed.dual-low.part-0045.t-0009.t-msedge.net,3
main.vscode-cdn.net,5,part-0045.t-0009.t-msedge.net,3
main.vscode-cdn.net,1,13.107.213.73,3
main.vscode-cdn.net,1,13.107.246.73,3
manus.im,1,3.169.121.121,2
manus.im,1,3.169.121.40,2
manus.im,1,3.169.121.99,2
manus.im,1,3.169.121.41,2
maps.googleapis.com,1,142.250.77.10,86
maps.googleapis.com,1,142.250.196.202,86
maps.googleapis.com,1,142.250.198.74,86
maps.googleapis.com,1,142.250.204.42,86
maps.gstatic.com,1,142.250.204.35,54
marketplace.visualstudio.com,5,market-l0.trafficmanager.net,18
marketplace.visualstudio.com,5,market.bx-0007.bx-msedge.net,18
marketplace.visualstudio.com,5,bx-0007.bx-msedge.net,18
marketplace.visualstudio.com,1,150.171.74.16,18
marketplace.visualstudio.com,1,150.171.73.16,18
material.adsmart.104.com.tw,1,3.169.36.65,26
material.adsmart.104.com.tw,1,3.169.36.103,26
material.adsmart.104.com.tw,1,3.169.36.121,26
material.adsmart.104.com.tw,1,3.169.36.44,26
media.discordapp.net,1,162.159.134.232,81
media.discordapp.net,1,162.159.128.232,81
media.discordapp.net,1,162.159.130.232,81
media.discordapp.net,1,162.159.133.232,81
media.discordapp.net,1,162.159.129.232,81
merchant-ui-api.stripe.com,1,13.115.27.220,55
merchant-ui-api.stripe.com,1,18.180.10.245,55
merchant-ui-api.stripe.com,1,3.114.81.222,55
metrics.manus.im,1,13.248.176.92,138
metrics.manus.im,1,76.223.60.10,138
mobile.events.data.microsoft.com,5,mobile.events.data.trafficmanager.net,8
mobile.events.data.microsoft.com,5,onedscolprdaue02.australiaeast.cloudapp.azure.com,5
mobile.events.data.microsoft.com,1,40.79.167.8,5
mobile.events.data.microsoft.com,5,onedscolprdcus16.centralus.cloudapp.azure.com,1
mobile.events.data.microsoft.com,1,52.182.143.213,1
mobile.events.data.microsoft.com,5,onedscolprdjpe04.japaneast.cloudapp.azure.com,3
mobile.events.data.microsoft.com,1,40.79.197.35,3
mobile.events.data.microsoft.com,5,onedscolprdwus21.westus.cloudapp.azure.com,8
mobile.events.data.microsoft.com,1,20.189.173.27,8
msc.adsmart.104.com.tw,1,3.169.137.100,47
msc.adsmart.104.com.tw,1,3.169.137.102,47
msc.adsmart.104.com.tw,1,3.169.137.24,47
msc.adsmart.104.com.tw,1,3.169.137.25,47
msedge.api.cdp.microsoft.com,5,api.cdp.microsoft.com,56
msedge.api.cdp.microsoft.com,5,glb.api.prod.dcat.dsp.trafficmanager.net,56
msedge.api.cdp.microsoft.com,1,74.178.232.29,56
mss.office.com,5,mss-office-com.b-0005.b-msedge.net,74
mss.office.com,5,b-0005.b-dc-msedge.net,74
mss.office.com,1,13.107.9.158,74
mtalk.google.com,5,mobile-gtalk.l.google.com,30
mtalk.google.com,1,173.194.174.188,83
mtalk.google.com,1,108.177.125.188,144
mtalk.google.com,1,142.251.8.188,112
mtalk.google.com,1,142.251.170.188,9
mtalk.google.com,1,64.233.188.188,30
my.microsoftpersonalcontent.com,5,lists-e.tm-rt.sharepoint.com,48
my.microsoftpersonalcontent.com,5,196687-ipv4mte.gr.global.aa-rt.sharepoint.com,23
my.microsoftpersonalcontent.com,5,196687-ipv4mte.farm.dprodmgd106.aa-rt.sharepoint.com,23
my.microsoftpersonalcontent.com,5,196687-ipv4mteg.farm.dprodmgd106.sharepointonline.com.akadns.net,23
my.microsoftpersonalcontent.com,5,196687-ipv4.farm.dprodmgd106.aa-rt.sharepoint.com.dual-spov-0006.spov-msedge.net,23
my.microsoftpersonalcontent.com,5,dual-spov-0006.spov-dc-msedge.net,23
my.microsoftpersonalcontent.com,1,150.171.43.11,23
my.microsoftpersonalcontent.com,1,150.171.41.11,23
my.microsoftpersonalcontent.com,5,193669-ipv4mte.gr.global.aa-rt.sharepoint.com,48
my.microsoftpersonalcontent.com,5,193669-ipv4mte.farm.dprodmgd105.aa-rt.sharepoint.com,48
my.microsoftpersonalcontent.com,5,193669-ipv4mteg.farm.dprodmgd105.sharepointonline.com.akadns.net,48
my.microsoftpersonalcontent.com,5,193669-ipv4.farm.dprodmgd105.aa-rt.sharepoint.com.dual-spov-0006.spov-msedge.net,48
my.microsoftpersonalcontent.com,5,dual-spov-0006.spov-msedge.net,48
my.microsoftpersonalcontent.com,1,13.107.137.11,48
my.microsoftpersonalcontent.com,1,13.107.139.11,48
myaccount.google.com,1,74.125.203.84,66
myaccount.google.com,1,64.233.189.84,262
nabi.104.com.tw,1,3.169.55.37,46
nabi.104.com.tw,1,3.169.55.54,46
nabi.104.com.tw,1,3.169.55.127,46
nabi.104.com.tw,1,3.169.55.40,46
notification.104.com.tw,5,notification.104.com.tw.cdn.cloudflare.net,50
notification.104.com.tw,1,104.18.9.226,50
notification.104.com.tw,1,104.18.8.226,50
o13855.ingest.us.sentry.io,1,34.160.81.0,274
oauthaccountmanager.googleapis.com,1,142.250.77.10,46
oauthaccountmanager.googleapis.com,1,142.250.204.42,201
oauthaccountmanager.googleapis.com,1,142.250.198.74,201
oauthaccountmanager.googleapis.com,1,142.250.196.202,201
oauthaccountmanager.googleapis.com,1,142.250.66.74,201
ocsp.globalsign.com,5,cdn-default.globalsigncdn.com,38
ocsp.globalsign.com,5,cdn.globalsigncdn.com.cdn.cloudflare.net,38
ocsp.globalsign.com,1,104.18.21.226,38
ocsp.globalsign.com,1,104.18.20.226,38
ocsp.globalsign.com,5,prod.globalsign.map.fastly.net,2
ocsp.globalsign.com,1,151.101.130.133,2
ocsp.globalsign.com,1,151.101.2.133,2
ocsp.globalsign.com,1,151.101.194.133,2
ocsp.globalsign.com,1,151.101.66.133,2
ocsp.sectigo.com,5,ocsp.comodoca.com.cdn.cloudflare.net,89
ocsp.sectigo.com,1,104.18.38.233,89
ocsp.sectigo.com,1,172.64.149.23,89
ocsp.usertrust.com,5,ocsp.comodoca.com.cdn.cloudflare.net,149
ocsp.usertrust.com,1,172.64.149.23,149
ocsp.usertrust.com,1,104.18.38.233,149
ocws.officeapps.live.com,5,prod.ocws1.live.com.akadns.net,5
ocws.officeapps.live.com,5,asia2.ocws1.live.com.akadns.net,5
ocws.officeapps.live.com,5,recent-prod-weightedww.trafficmanager.net,5
ocws.officeapps.live.com,5,mira-ofc.tm-4.office.com,5
ocws.officeapps.live.com,1,52.110.20.128,5
ocws.officeapps.live.com,1,52.110.20.33,5
ocws.officeapps.live.com,1,52.110.20.129,5
ocws.officeapps.live.com,1,52.110.20.35,5
ocws.officeapps.live.com,1,52.110.20.130,5
ocws.officeapps.live.com,1,52.110.20.32,5
ocws.officeapps.live.com,1,52.110.20.131,5
ocws.officeapps.live.com,1,52.110.20.34,5
odc.officeapps.live.com,5,prod.odcsm1.live.com.akadns.net,1
odc.officeapps.live.com,5,asia.odcsm1.live.com.akadns.net,1
odc.officeapps.live.com,5,discovery-prod-weightedww.trafficmanager.net,1
odc.officeapps.live.com,5,mira-ofc.tm-4.office.com,1
odc.officeapps.live.com,1,52.110.20.33,1
odc.officeapps.live.com,1,52.110.20.131,1
odc.officeapps.live.com,1,52.110.20.130,1
odc.officeapps.live.com,1,52.110.20.35,1
odc.officeapps.live.com,1,52.110.20.34,1
odc.officeapps.live.com,1,52.110.20.128,1
odc.officeapps.live.com,1,52.110.20.32,1
odc.officeapps.live.com,1,52.110.20.129,1
office.live.com,5,view.wac.trafficmanager.net.wac-0003.wac-dc-msedge.net.wac-0003.wac-msedge.net,57
office.live.com,5,wac-0003.wac-msedge.net,57
office.live.com,1,52.108.8.12,57
office.live.com,1,52.108.9.12,57
ogads-pa.clients6.google.com,1,142.250.196.202,209
ogads-pa.clients6.google.com,1,142.250.198.74,6
ogads-pa.clients6.google.com,1,142.250.66.74,88
ogads-pa.clients6.google.com,1,142.250.77.10,175
ogads-pa.clients6.google.com,1,142.250.204.42,104
ogs.google.com,5,www3.l.google.com,71
ogs.google.com,1,142.250.196.206,187
ogs.google.com,1,142.250.198.78,71
ogs.google.com,1,142.250.204.46,51
ogs.google.com,1,142.250.77.14,220
oidc.104.com.tw,5,oidc.104.com.tw.cdn.cloudflare.net,45
oidc.104.com.tw,1,104.18.8.226,45
oidc.104.com.tw,1,104.18.9.226,45
ojs.aaai.org,1,208.70.245.162,296
onedrive.live.com,5,odwebpl.trafficmanager.net.dual-spov-0006.spov-msedge.net,24
onedrive.live.com,5,dual-spov-0006.spov-dc-msedge.net,24
onedrive.live.com,1,150.171.43.11,24
onedrive.live.com,1,150.171.41.11,24
oneocsp.microsoft.com,5,oneocsp-microsoft-com.a-0003.a-msedge.net,124
oneocsp.microsoft.com,5,a-0003.a-msedge.net,124
oneocsp.microsoft.com,1,204.79.197.203,124
optimizationguide-pa.googleapis.com,1,216.239.38.223,59
optimizationguide-pa.googleapis.com,1,216.239.32.223,59
optimizationguide-pa.googleapis.com,1,216.239.34.223,59
optimizationguide-pa.googleapis.com,1,216.239.36.223,59
outlook.office.com,5,substrate.office.com,1
outlook.office.com,5,outlook.office365.com,1
outlook.office.com,5,ooc-g2.tm-4.office.com,1
outlook.office.com,5,outlook.ms-acdc.office.com,1
outlook.office.com,5,TPE-efz.ms-acdc.office.com,1
outlook.office.com,1,40.104.20.50,1
outlook.office.com,1,40.104.21.82,1
outlook.office.com,1,40.104.21.50,1
outlook.office.com,1,40.104.21.66,1
passwordsleakcheck-pa.googleapis.com,1,142.250.204.42,17
passwordsleakcheck-pa.googleapis.com,1,142.250.77.10,17
passwordsleakcheck-pa.googleapis.com,1,142.250.198.74,17
passwordsleakcheck-pa.googleapis.com,1,142.250.196.202,17
passwordsleakcheck-pa.googleapis.com,1,142.250.66.74,17
pay.google.com,1,74.125.203.92,95
pbs.twimg.com,5,dualstack.twimg.twitter.map.fastly.net,158
pbs.twimg.com,1,199.232.112.159,158
pchome24h.api.useinsider.com,1,162.159.133.61,179
pchome24h.api.useinsider.com,1,162.159.134.61,179
pda.104.com.tw,5,pda.104.com.tw.cdn.cloudflare.net,235
pda.104.com.tw,1,104.18.8.226,235
pda.104.com.tw,1,104.18.9.226,235
peoplestack-pa.clients6.google.com,1,142.250.198.74,35
peoplestack-pa.clients6.google.com,1,142.250.196.202,36
peoplestack-pa.clients6.google.com,1,142.250.204.42,72
peoplestackwebexperiments-pa.clients6.google.com,1,142.250.198.74,53
pixel.rubiconproject.com,5,pixel.rubiconproject.net.akadns.net,50
pixel.rubiconproject.com,1,69.173.158.64,50
plausible.io,1,192.169.120.162,27
play.google.com,1,142.250.198.78,100
play.google.com,1,142.250.204.46,253
play.google.com,1,142.250.196.206,127
play.google.com,1,142.250.77.14,248
play.google.com,1,142.250.66.78,156
player.vimeo.com,5,player.vimeo.com.cdn.cloudflare.net,4
player.vimeo.com,1,162.159.128.61,4
player.vimeo.com,1,162.159.138.60,4
portal.office.com,5,admin-portal.office.com,16
portal.office.com,5,m365adminportal-prod-defaultgeo.trafficmanager.net,16
portal.office.com,5,bx-0004.bx-msedge.net,16
portal.office.com,1,150.171.74.13,16
portal.office.com,1,150.171.73.13,16
powerpoint-telemetry.officeapps.live.com,5,powerpoint-telemetry.wac.trafficmanager.net,81
powerpoint-telemetry.officeapps.live.com,5,pgtus3-powerpoint-telemetry-vip.officeapps.live.com,100
powerpoint-telemetry.officeapps.live.com,1,52.108.186.4,100
powerpoint-telemetry.officeapps.live.com,5,pgtsg1-powerpoint-telemetry-vip.officeapps.live.com,81
powerpoint-telemetry.officeapps.live.com,1,52.108.68.33,81
powerpoint-telemetry.officeapps.live.com,5,pgtus1-powerpoint-telemetry-vip.officeapps.live.com,123
powerpoint-telemetry.officeapps.live.com,1,52.108.78.27,123
powerpoint-telemetry.officeapps.live.com,5,pgtca1-powerpoint-telemetry-vip.officeapps.live.com,142
powerpoint-telemetry.officeapps.live.com,1,52.108.42.5,142
powerpoint.cloud.microsoft,5,m365homepages.wac.trafficmanager.net.wac-0003.wac-dc-msedge.net.wac-0003.wac-msedge.net,15
powerpoint.cloud.microsoft,5,wac-0003.wac-msedge.net,15
powerpoint.cloud.microsoft,1,52.108.9.12,15
powerpoint.cloud.microsoft,1,52.108.8.12,15
powerpoint.officeapps.live.com,5,powerpoint-geo.wac.trafficmanager.net,4
powerpoint.officeapps.live.com,5,powerpoint.wac.trafficmanager.net.wac-0003.wac-dc-msedge.net.wac-0003.wac-msedge.net,4
powerpoint.officeapps.live.com,5,wac-0003.wac-msedge.net,4
powerpoint.officeapps.live.com,1,52.108.9.12,4
powerpoint.officeapps.live.com,1,52.108.8.12,4
privacyportal-de.onetrust.com,1,104.18.32.137,202
privacyportal-de.onetrust.com,1,172.64.155.119,202
private-us-east-1.manuscdn.com,1,3.169.137.54,16
private-us-east-1.manuscdn.com,1,3.169.137.106,16
private-us-east-1.manuscdn.com,1,3.169.137.38,16
private-us-east-1.manuscdn.com,1,3.169.137.83,16
purecatamphetamine.github.io,1,185.199.110.153,78
purecatamphetamine.github.io,1,185.199.109.153,78
purecatamphetamine.github.io,1,185.199.111.153,78
purecatamphetamine.github.io,1,185.199.108.153,78
pv.skywork.ai,5,alb-a5jrt0faw4mx9lq0vz.us-east-1.alb.aliyuncsslbintl.com,38
pv.skywork.ai,1,47.253.88.145,38
pv.skywork.ai,1,8.221.117.139,38
px.ads.linkedin.com,5,afd-lnkd.www.linkedin.com,1
px.ads.linkedin.com,5,www-linkedin-com.ln-0002.ln-msedge.net,1
px.ads.linkedin.com,5,ln-0002.ln-msedge.net,1
